tripadvisor_entity_id,name,link,rating,reviews_count,price_range,phone,is_open_now,status_text,address,city,postal_code,country,country_code,latitude,longitude,parent_location_id,parent_location_name,featured_image,has_reservation,has_delivery,is_ad
17761357,Dim Sum Here,https://www.tripadvisor.com/Restaurant_Review-g294217-d17761357-Reviews-Dim_Sum_Here-Hong_Kong.html,4.4,79,$,+852 5423 7079,True,Open now,"286-298 Temple Street, Yau Ma Tei Shop 6-8, G/F, Wah Chi Mansion, Hong Kong China",,,China,CN,22.303715,114.169685,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/d5/a9/19/img-20190818-wa0032-largejpg.jpg,False,False,
23485123,Mu Taiwan Noodles,https://www.tripadvisor.com/Restaurant_Review-g294217-d23485123-Reviews-Mu_Taiwan_Noodles-Hong_Kong.html,4.9,91,$$ - $$$,+852 9862 2272,True,,"60-102 Soy Street Shop 3-4, G/F, The Concord Building, Mong Kok, Hong Kong China",,,China,CN,22.31691,114.172615,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/3d/96/88/caption.jpg,False,False,
1320739,Jo Jo Indian Cuisine (lockhart Road),https://www.tripadvisor.com/Restaurant_Review-g294217-d1320739-Reviews-Jo_Jo_Indian_Cuisine_lockhart_Road-Hong_Kong.html,4.6,708,$$ - $$$,+852 2527 3776,False,Closed now,"2/f David House, No.37-39 Lockhart Road, Hong Kong China",,,China,CN,22.278282,114.170425,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/39/ec/9a/received-1887575258048610.jpg,False,False,
21130938,A Smoking Affair,https://www.tripadvisor.com/Restaurant_Review-g294217-d21130938-Reviews-A_Smoking_Affair-Hong_Kong.html,4.8,155,$$ - $$$,+852 2543 8222,False,Closed now,"1 Tang Lung Street 27/f, Midtown Soundwill Plaza Ii, Causeway Bay, Hong Kong 0000 China",,0000,China,CN,22.27894,114.18241,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/d1/9a/e0/hotpot-group-shot.jpg,False,False,
11997033,Dim Sum Library,https://www.tripadvisor.com/Restaurant_Review-g294217-d11997033-Reviews-Dim_Sum_Library-Hong_Kong.html,4.1,391,$$ - $$$,+852 3643 0088,True,Open now,"88 Queensway Shop 124, 1/F, Pacific Place, Admiralty, Hong Kong China",,,China,CN,22.27751,114.16634,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/21/64/a7/dim-sum-library.jpg,True,False,
33028056,Le Petit Chef's Dining Room (grand Hyatt Hong Kong),https://www.tripadvisor.com/Restaurant_Review-g294217-d33028056-Reviews-Le_Petit_Chef_s_Dining_Room_grand_Hyatt_Hong_Kong-Hong_Kong.html,4.9,409,$$$$,+852 6119 1632,False,Closed now,"Upper Level, Grand Hyatt Steakhouse, Grand Hyatt Hong Kong, 1 Harbour Road, Hong Kong 00000 China",,00000,China,CN,22.281273,114.17205,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/6d/5a/49/le-petit-chef-dining.jpg,False,False,
24810099,Maison Du Mezze,https://www.tripadvisor.com/Restaurant_Review-g294217-d24810099-Reviews-Maison_Du_Mezze-Hong_Kong.html,4.9,155,$$ - $$$,+852 2330 0131,True,Open now,"9 Yi Tung Road, Tung Chung G/F, Shop G10, Sheraton Hong Kong Tung Chung Hotel, Hong Kong China",,,China,CN,22.29588,113.94641,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/f7/e9/64/maison-du-mezze.jpg,True,False,
25008510,Jiangsu Club,https://www.tripadvisor.com/Restaurant_Review-g294217-d25008510-Reviews-Jiangsu_Club-Hong_Kong.html,4.9,61,$$ - $$$,+852 6230 8973,False,Closed now,"130-136 Connaught Road Central 2/F, Alliance Building, Sheung Wan, Hong Kong China",,,China,CN,22.28704,114.15198,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/d1/92/8b/xiao-long-bao.jpg,False,False,
10350951,YUM CHA (Central),https://www.tripadvisor.com/Restaurant_Review-g294217-d10350951-Reviews-YUM_CHA_Central-Hong_Kong.html,4.0,403,$$ - $$$,+852 3708 8081,False,Closed now,"Shop 1-2, 2/F, Nan Fung Place, 173 Des Voeux Road Central, Central Direction: Sheung Wan MTR Exit E1, Hong Kong na China",,na,China,CN,22.285765,114.154106,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/60/ce/ac/spacious-floor-area.jpg,False,False,
1799916,Kitchen (W Hotel Hong Kong),https://www.tripadvisor.com/Restaurant_Review-g294217-d1799916-Reviews-Kitchen_W_Hotel_Hong_Kong-Hong_Kong.html,4.4,835,$$ - $$$,+852 3717 2299,False,Closed now,"1 Austin Road West,Kowloon 6/F, W Hong Kong, Hong Kong 0000 China",,0000,China,CN,22.304792,114.16025,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/80/6e/c7/kitchen-at-the-w-hotel.jpg,True,False,
6579151,Mott 32,https://www.tripadvisor.com/Restaurant_Review-g294217-d6579151-Reviews-Mott_32-Hong_Kong.html,4.3,1364,$$$$,+852 2885 8688,False,Closed now,"Basement, Standard Chartered Bank Building, No.4-4A Des Voeux Road Central, Central, Hong Kong China",,,China,CN,22.280712,114.1593,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/31/bd/19/58/mott-32-hong-kong-is.jpg,True,False,
5772314,Man Mo Dim Sum,https://www.tripadvisor.com/Restaurant_Review-g294217-d5772314-Reviews-Man_Mo_Dim_Sum-Hong_Kong.html,4.3,284,$$ - $$$,+852 5343 5743,True,Open now,"233 Hollywood Road Sheung Wan, Hong Kong China",,,China,CN,22.285545,114.14816,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/d6/a8/8f/man-mo-dim-sum.jpg,False,False,
26731967,Juno,https://www.tripadvisor.com/Restaurant_Review-g294217-d26731967-Reviews-Juno-Hong_Kong.html,4.8,142,$$$$,+852 5183 0188,True,Open now,"88, Wing Lok Street, Sheung Wan, Hong Kong 999077 China",,999077,China,CN,22.286398,114.15117,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/c7/11/83/iberico-ham-aged-for.jpg,False,False,
2017661,Luk On Kui,https://www.tripadvisor.com/Restaurant_Review-g294217-d2017661-Reviews-Luk_On_Kui-Hong_Kong.html,4.0,687,$$ - $$$,+852 2156 9328,True,Open now,"2-3/F, No.46-50 Des Voeux Road West, Sheung Wan, Hong Kong China",,,China,CN,22.28767,114.147095,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/73/b8/4e/lin-heung-kui-restaurant.jpg,False,False,
778474,Café Causette,https://www.tripadvisor.com/Restaurant_Review-g294217-d778474-Reviews-Cafe_Causette-Hong_Kong.html,4.4,656,$$ - $$$,+852 2825 4005,True,Open now,"M/f, Mandarin Oriental Hong Kong 5 Connaught Road Central, Hong Kong 000000 China",,000000,China,CN,22.282003,114.15936,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/47/df/da/cafe-causette.jpg,True,False,
1546043,Luk Yu Tea House,https://www.tripadvisor.com/Restaurant_Review-g294217-d1546043-Reviews-Luk_Yu_Tea_House-Hong_Kong.html,3.5,738,$$ - $$$,+852 2523 5464,True,Open now,"No.24-26 Stanley Street, Central, Hong Kong China",,,China,CN,22.282282,114.155495,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/a8/ed/d3/20190503-111219-largejpg.jpg,False,False,
941989,Mandarin Grill + Bar,https://www.tripadvisor.com/Restaurant_Review-g294217-d941989-Reviews-Mandarin_Grill_Bar-Hong_Kong.html,4.8,1384,$$$$,+852 2825 4004,False,Closed today,"1/f, Mandarin Oriental Hong Kong 5 Connaught Road Central, Hong Kong 000000 China",,000000,China,CN,22.28197,114.15939,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/56/25/d6/mandarin-grill-bar-at.jpg,True,False,
799846,Sister Wah,https://www.tripadvisor.com/Restaurant_Review-g294217-d799846-Reviews-Sister_Wah-Hong_Kong.html,4.2,327,$,+852 2807 0181,True,Open now,"13A Electric Road, Hong Kong 852 China",,852,China,CN,22.283047,114.19181,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/daodao/photo-o/16/91/7e/7b/photo0jpg.jpg,False,False,
2422144,Tim Ho Wan (Central),https://www.tripadvisor.com/Restaurant_Review-g294217-d2422144-Reviews-Tim_Ho_Wan_Central-Hong_Kong.html,3.9,1786,$,+852 2332 3078,True,Open now,"Shop 12A, Hong Kong Station Podium Level 1, IFC Mall , Central, Hong Kong China",,,China,CN,22.284927,114.158295,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/b7/76/94/caption.jpg,False,False,
2190309,Grand Hyatt Steakhouse (Grand Hyatt Hong Kong),https://www.tripadvisor.com/Restaurant_Review-g294217-d2190309-Reviews-Grand_Hyatt_Steakhouse_Grand_Hyatt_Hong_Kong-Hong_Kong.html,4.6,591,$$$$,+852 2584 7722,False,Closed now,"1 Harbour Road Mezzanine Level, Hong Kong China",,,China,CN,22.281357,114.17205,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/d5/b2/31/grand-hyatt-steakhouse.jpg,False,False,
23164340,The Aubrey,https://www.tripadvisor.com/Restaurant_Review-g294217-d23164340-Reviews-The_Aubrey-Hong_Kong.html,4.8,405,$$$$,+852 2825 4001,True,Open now,"25/f Mandarin Oriental, Hong Kong 5 Connaught Road Central, Hong Kong China",,,China,CN,22.28186,114.15938,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/a8/93/58/the-aubrey.jpg,False,False,
1917369,Crystal Jade La Mian Xiao Long Bao (AP),https://www.tripadvisor.com/Restaurant_Review-g294217-d1917369-Reviews-Crystal_Jade_La_Mian_Xiao_Long_Bao_AP-Hong_Kong.html,3.9,485,$$ - $$$,+852 2261 0553,True,Open now,"Meeters & Greeters Hall, Arrivals, Level 5, Terminal 1, Hong Kong International Airport, Chek Lap Kok, Hong Kong China",,,China,CN,22.315351,113.93619,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/44/f3/f2/restaurant-interior.jpg,False,False,
18893906,Paradise Dynasty (Citygate),https://www.tripadvisor.com/Restaurant_Review-g294217-d18893906-Reviews-Paradise_Dynasty_Citygate-Hong_Kong.html,4.7,100,$$ - $$$,+852 2777 0228,True,Open now,"20 Tat Tung Road, Tung Chung Town, New Territories Shop 326A, 3/F, Citygate, Hong Kong China",,,China,CN,22.289692,113.941,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/63/aa/5f/caption.jpg,False,False,
1321684,Manakamana Nepali Restaurant,https://www.tripadvisor.com/Restaurant_Review-g294217-d1321684-Reviews-Manakamana_Nepali_Restaurant-Hong_Kong.html,4.5,469,$,+852 2385 2070,True,Open now,"G/F, 107 Temple Street, Jordan, Hong Kong 000 China",,000,China,CN,22.308304,114.170395,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/9d/e8/8d/momo.jpg,False,False,
2161545,Tosca di Angelo,https://www.tripadvisor.com/Restaurant_Review-g294217-d2161545-Reviews-Tosca_di_Angelo-Hong_Kong.html,4.6,1515,$$$$,+852 2263 2270,False,Closed today,"1 Austin Road West Level 102, International Commerce Centre, Hong Kong China",,,China,CN,22.303223,114.16844,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/28/1d/c6/tosca-di-angelo-dining.jpg,True,False,
3749223,Yat Lok Restaurant,https://www.tripadvisor.com/Restaurant_Review-g294217-d3749223-Reviews-Yat_Lok_Restaurant-Hong_Kong.html,3.7,1094,$$ - $$$,+852 2524 3882,True,Open now,"G/F, 34-38 Stanley Street, Hong Kong China",,,China,CN,22.282639,114.15531,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/38/7f/4b/photo3jpg.jpg,False,False,
26499357,Milu Thai Restaurant,https://www.tripadvisor.com/Restaurant_Review-g294217-d26499357-Reviews-Milu_Thai_Restaurant-Hong_Kong.html,4.8,188,$$ - $$$,+852 9775 3397,True,Open now,"Flat 4, Astoria Building, 34 Ashley Road, Tsim Sha Tsui, Kowloon, Hong Kong China",,,China,CN,22.297632,114.17055,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/01/da/9a/caption.jpg,False,False,
27706925,Sukiyaki Nakagawa,https://www.tripadvisor.com/Restaurant_Review-g294217-d27706925-Reviews-Sukiyaki_Nakagawa-Hong_Kong.html,4.9,87,$$$$,+852 5394 3688,False,Closed now,"Shop B, 3/f, Cubus 1 Hoi Ping Road, Causeway Bay, Hong Kong China",,,China,CN,22.277576,114.18502,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/d1/93/96/wagyu-don-served-with.jpg,False,False,
25067752,I-O-N Wong Chuk Hang,https://www.tripadvisor.com/Restaurant_Review-g294217-d25067752-Reviews-I_O_N_Wong_Chuk_Hang-Hong_Kong.html,4.8,240,$$ - $$$,+852 3968 8833,True,Open now,"55 Wong Chuk Hang Road, Aberdeen P3/F, Nina Hotel Island South, Hong Kong China",,,China,CN,22.24979,114.16814,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/ca/cf/9c/interior.jpg,False,False,
26459339,Nobu - Regent Hong Kong,https://www.tripadvisor.com/Restaurant_Review-g294217-d26459339-Reviews-Nobu_Regent_Hong_Kong-Hong_Kong.html,4.9,201,$$$$,+852 2313 2313,False,Closed now,"18 Salisbury Road, Kowloon Regent Hong Kong, Hong Kong China",,,China,CN,22.293285,114.173935,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/9c/fa/e1/nobu-hong-kong.jpg,False,False,
10463607,The Oyster House,https://www.tripadvisor.com/Restaurant_Review-g294217-d10463607-Reviews-The_Oyster_House-Hong_Kong.html,4.8,605,$$ - $$$,+852 2511 1212,True,Open now,"202 Queen's Road East 25/F, QRE Plaza, Wan Chai, Hong Kong China",,,China,CN,22.27505,114.1722,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/7c/c0/0d/caption.jpg,False,False,
10769692,Ju Xing Home,https://www.tripadvisor.com/Restaurant_Review-g294217-d10769692-Reviews-Ju_Xing_Home-Hong_Kong.html,4.6,106,$$ - $$$,+852 2392 9283,True,,"G/F, 418 Portland Street, Prince Edward, Hong Kong China",,,China,CN,22.325483,114.16733,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/47/55/87/418.jpg,False,False,
788642,The Peak Lookout,https://www.tripadvisor.com/Restaurant_Review-g294217-d788642-Reviews-The_Peak_Lookout-Hong_Kong.html,3.7,863,$$ - $$$,+852 2849 1000,True,Open now,"121 Peak Road, The Peak, Hong Kong China",,,China,CN,22.271067,114.14938,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/60/3b/ba/exterior.jpg,False,False,
25067742,I-O-N Kwun Tong,https://www.tripadvisor.com/Restaurant_Review-g294217-d25067742-Reviews-I_O_N_Kwun_Tong-Hong_Kong.html,4.9,158,$$ - $$$,+852 6508 0975,True,Open now,"38 Chong Yip Street, Kwun Tong 2/F, Nina Hotel Kowloon East, Hong Kong China",,,China,CN,22.314148,114.219055,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/aa/d8/a4/our-semi-buffet-diner.jpg,False,False,
776832,Australia Dairy Company,https://www.tripadvisor.com/Restaurant_Review-g294217-d776832-Reviews-Australia_Dairy_Company-Hong_Kong.html,3.7,1823,$,+852 2730 1356,True,Open now,"G/F, 47-49 Parkes Street, Jordan, Hong Kong China",,,China,CN,22.304588,114.170685,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/27/c2/76/photo0jpg.jpg,False,False,
1062729,Lung King Heen,https://www.tripadvisor.com/Restaurant_Review-g294217-d1062729-Reviews-Lung_King_Heen-Hong_Kong.html,4.3,1061,$$$$,+852 3196 8882,False,Closed now,"8 Finance Street, Central Podium 4, Four Seasons Hotel Hong Kong,, Hong Kong China",,,China,CN,22.286509,114.157104,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/81/5c/34/restaurant-interior.jpg,False,False,
27430427,Ruên Thai & Vietnamese,https://www.tripadvisor.com/Restaurant_Review-g294217-d27430427-Reviews-Ruen_Thai_Vietnamese-Hong_Kong.html,4.8,224,$$ - $$$,+852 2205 6018,True,Open now,"66 Mody Road Shop G38-G39, G/F Tsim Sha Tsui Centre, Hong Kong China",,,China,CN,32.529716,106.80287,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/55/32/93/food-menu.jpg,False,False,
17579883,Shahrazad Lebanese Dining Lounge & Bar,https://www.tripadvisor.com/Restaurant_Review-g294217-d17579883-Reviews-Shahrazad_Lebanese_Dining_Lounge_Bar-Hong_Kong.html,4.8,390,$$$$,+852 2330 0242,False,Closed now,"No.75-77 Wyndham Street,Central.Hong Kong 2/F Carfield Commercial Building, Hong Kong China",,,China,CN,22.281805,114.15468,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/49/ff/85/shahrazad-lounge.jpg,True,False,
3330314,Islamic Centre Canteen,https://www.tripadvisor.com/Restaurant_Review-g294217-d3330314-Reviews-Islamic_Centre_Canteen-Hong_Kong.html,4.3,287,$,+852 2834 8211,True,Open now,"40 Salvation Amy Street, Wan Chai 5/F, Masjid Ammar And Osman Ramju Sadick Islamic Centre,, Hong Kong China",,,China,CN,22.277363,114.17887,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/cc/ba/6a/photo7jpg.jpg,False,False,
32980878,Ruen Thai & Vietnamese,https://www.tripadvisor.com/Restaurant_Review-g294217-d32980878-Reviews-Ruen_Thai_Vietnamese-Hong_Kong.html,4.9,77,$$ - $$$,,True,,"66 Mody Road Shop G38-G39 & G45-G48, Tsim Sha Tsui Centre, Tsim Sha Tsui, Hong Kong China",,,China,CN,22.29782,114.1774,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/bd/64/cd/caption.jpg,False,False,
15193438,Chullschick,https://www.tripadvisor.com/Restaurant_Review-g294217-d15193438-Reviews-Chullschick-Hong_Kong.html,4.9,220,$$ - $$$,+852 2668 3948,True,Open now,"45-53A Graham Street, Soho, Central Shop D, G/F, Hong Kong China",,,China,CN,22.282375,114.15301,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/ea/eb/8c/getlstd-property-photo.jpg,False,False,
841139,Zuma Hong Kong,https://www.tripadvisor.com/Restaurant_Review-g294217-d841139-Reviews-Zuma_Hong_Kong-Hong_Kong.html,4.2,1126,$$ - $$$,+852 3657 6388,False,Closed now,"Level 5&6 Landmark Atrium 15 Queen's Road Central, Hong Kong 00000 China",,00000,China,CN,22.28047,114.15799,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/d8/33/a1/sushi-counter.jpg,True,False,
4938945,Eye Bar,https://www.tripadvisor.com/Restaurant_Review-g294217-d4938945-Reviews-Eye_Bar-Hong_Kong.html,3.9,423,$$ - $$$,+852 2487 3988,True,Open now,"30/F, iSquare, 63 Nathan Road, Tsim Sha Tsui, Kowloon, Hong Kong China",,,China,CN,22.297125,114.17198,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/4f/84/01/balcony.jpg,False,False,
15097418,Milu Thai Restaurant,https://www.tripadvisor.com/Restaurant_Review-g294217-d15097418-Reviews-Milu_Thai_Restaurant-Hong_Kong.html,4.7,250,$$ - $$$,+852 2885 0060,True,Open now,"No.3 Yiu Wa Street, Causeway Bay 2/F, Bartlock Centre,, Hong Kong 999077 China",,999077,China,CN,22.277687,114.18218,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/c7/aa/b8/internal.jpg,False,False,
27798928,Nadagogo,https://www.tripadvisor.com/Restaurant_Review-g294217-d27798928-Reviews-Nadagogo-Hong_Kong.html,4.9,81,$$ - $$$,+852 5968 0586,False,Closed now,"Shop 4, G/f, 18 Ship Street, Wan Chai, Hong Kong China",,,China,CN,22.276072,114.17092,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/d1/96/a4/raw-skewer-assortment.jpg,False,False,
2184677,One Harbour Road,https://www.tripadvisor.com/Restaurant_Review-g294217-d2184677-Reviews-One_Harbour_Road-Hong_Kong.html,4.5,426,$$$$,+852 2854 7722,False,Closed now,"1 Harbour Rd, Wan Chai Grand Hyatt Hong Kong, 7-8th floor, Hong Kong China",,,China,CN,22.281378,114.17205,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/93/cc/ef/f-main-dining-room.jpg,False,False,
7942377,Oi Man Sang,https://www.tripadvisor.com/Restaurant_Review-g294217-d7942377-Reviews-Oi_Man_Sang-Hong_Kong.html,4.3,99,$,+852 2393 9315,True,Open now,"No.1 Shek Kip Mei Street, Sham Shui Po Shop B-C, G/F, Hong Kong China",,,China,CN,22.326488,114.1623,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/df/0b/74/caption.jpg,False,False,
939504,Amber,https://www.tripadvisor.com/Restaurant_Review-g294217-d939504-Reviews-Amber-Hong_Kong.html,4.6,1177,$$$$,+852 2132 0066,False,Closed now,"No.15 Queen's Road Central 7/F, The Landmark Mandarin Oriental, Hong Kong China",,,China,CN,22.281368,114.158264,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/6a/32/22/amber-restaurant.jpg,True,False,
23294405,Carat Fine Indian & Mediterranean Cuisine,https://www.tripadvisor.com/Restaurant_Review-g294217-d23294405-Reviews-Carat_Fine_Indian_Mediterranean_Cuisine-Hong_Kong.html,4.8,203,$$ - $$$,+852 2391 3929,True,Open now,"6-8A Prat Avenue, Tsim Sha Tsui 4/F, Winfield Commercial Building, Hong Kong China",,,China,CN,22.298615,114.17426,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/85/d3/22/caption.jpg,False,False,
799966,Bubba Gump Shrimp Co.,https://www.tripadvisor.com/Restaurant_Review-g294217-d799966-Reviews-Bubba_Gump_Shrimp_Co-Hong_Kong.html,4.0,1478,$$ - $$$,+852 2849 2867,True,Open now,"Shop 304 & 305, Level 3, The Peak Tower, 128 Peak Road Shop 304-305, 3/F, The Peak Tower,, Hong Kong China",,,China,CN,22.271263,114.15018,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/16/85/0f/shrimp-shack.jpg,False,False,
19782385,Yung's Bistro,https://www.tripadvisor.com/Restaurant_Review-g294217-d19782385-Reviews-Yung_s_Bistro-Hong_Kong.html,4.8,131,$$ - $$$,+852 2321 3800,True,Open now,"18 Salisbury Road, Tsim Sha Tsui Shop 704, 7/f, K11 Musea, Victoria Dockside, Hong Kong 00000 China",,00000,China,CN,22.294228,114.17416,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1f/68/f0/43/caption.jpg,False,False,
2017430,Peking Garden (Tsim Sha Tsui),https://www.tripadvisor.com/Restaurant_Review-g294217-d2017430-Reviews-Peking_Garden_Tsim_Sha_Tsui-Hong_Kong.html,3.9,734,$$ - $$$,+852 2735 8211,False,Closed now,"3/F, Star House, Tsimshatsui, Kowloon, Hong Kong China",,,China,CN,22.294695,114.169044,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/dd/30/6a/peking-garden.jpg,False,False,
7810350,The Grand Buffet,https://www.tripadvisor.com/Restaurant_Review-g294217-d7810350-Reviews-The_Grand_Buffet-Hong_Kong.html,4.2,127,$$$$,+852 2506 0888,False,Closed now,"62/F, Hopewell Centre, No.183 Queen's Road East, Wan Chai, Hong Kong China",,,China,CN,22.274736,114.171616,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/2d/b1/67/the-only-360-revolving.jpg,False,False,
17348103,Somm,https://www.tripadvisor.com/Restaurant_Review-g294217-d17348103-Reviews-Somm-Hong_Kong.html,4.8,182,$$$$,+852 2132 0033,False,Closed now,"15 Queen's Road Central 7/f, The Landmark Mandarin Oriental, Hong Kong China",,,China,CN,22.281109,114.15808,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/6a/35/2c/somm.jpg,True,False,
10542775,Fleur de Sel,https://www.tripadvisor.com/Restaurant_Review-g294217-d10542775-Reviews-Fleur_de_Sel-Hong_Kong.html,4.8,177,$$ - $$$,+852 2805 6678,False,Closed today,"Shop 2J, Po Foo Building, Foo Ming Street, Causeway Bay, Hong Kong China",,,China,CN,22.278837,114.18345,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/cf/78/3f/fleur-de-sel.jpg,False,False,
20965183,Chaat,https://www.tripadvisor.com/Restaurant_Review-g294217-d20965183-Reviews-Chaat-Hong_Kong.html,4.7,195,$$$$,+852 3891 8732,False,Closed today,"18 Salisbury Road, Tsim Sha Tsui 5/F, Rosewood Hong Kong, Hong Kong China",,,China,CN,22.295162,114.17585,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/82/d9/de/chaat-interior.jpg,False,False,
784980,Joy Hing Food Shop,https://www.tripadvisor.com/Restaurant_Review-g294217-d784980-Reviews-Joy_Hing_Food_Shop-Hong_Kong.html,4.0,462,$,+852 2519 6639,True,Open now,"265-267 Hennessy Road, Wan Chai, Hong Kong China",,,China,CN,22.278038,114.1768,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/71/bf/b1/store-front.jpg,False,False,
2433070,Tango Argentinian Steakhouse (LKF),https://www.tripadvisor.com/Restaurant_Review-g294217-d2433070-Reviews-Tango_Argentinian_Steakhouse_LKF-Hong_Kong.html,4.5,792,$$ - $$$,+852 2525 5808,False,Closed now,"15-16 Lan Kwai Fong 2nd Floor, Grand Progress Building, Hong Kong China",,,China,CN,22.281666,114.15454,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/11/2b/ee/tango-new-home-in-lkf.jpg,False,False,
6420711,Little Bao,https://www.tripadvisor.com/Restaurant_Review-g294217-d6420711-Reviews-Little_Bao-Hong_Kong.html,4.5,542,$$ - $$$,+852 2818 1280,False,Closed today,"1-3 Shin Hing Street, Central G/f, Hong Kong China",,,China,CN,22.284094,114.15222,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/2c/81/9d/szechuan-fried-chicken.jpg,False,False,
10205169,Ovo Cafe Wan Chai,https://www.tripadvisor.com/Restaurant_Review-g294217-d10205169-Reviews-Ovo_Cafe_Wan_Chai-Hong_Kong.html,4.6,148,$$ - $$$,+852 2527 6011,True,Open now,"G/F 1 Wanchai Road , Wan Chai, Hong Kong China",,,China,CN,22.274513,114.17428,294217,Hong Kong,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/88/de/d6/ovocafe.jpg,False,False,
